 
 Imaginary Time Propagation
 --------------------------
 
               Imag. time (a.u.)               < psi_i | psi_i >               < psi_i | psi_0 >                Energy (hartree)
              0.0000000000000000              0.9999999999999998              0.9999999999999997              8.8043191668646283
              0.1000000000000000              0.9999999999999999              0.7969465129607940             -3.5899640953081944
              0.2000000000000000              1.0000000000000002              0.7716046402799943             -3.6901189770066720
              0.3000000000000001              1.0000000000000000              0.7659731656518065             -3.7248300784381057
              0.4000000000000002              1.0000000000000000              0.7614976165790294             -3.7453276195852387
              0.5000000000000002              0.9999999999999998              0.7575771583494939             -3.7577492742897682
              0.6000000000000003              0.9999999999999999              0.7542325434236808             -3.7654564391663650
              0.7000000000000004              0.9999999999999997              0.7514299499601367             -3.7703504515460216
              0.8000000000000005              0.9999999999999998              0.7491036108612781             -3.7735292421279265
              0.9000000000000006              1.0000000000000002              0.7471808137357951             -3.7756399602176653
              1.0000000000000007              0.9999999999999999              0.7455932384382430             -3.7770717533463181
              1.1000000000000008              1.0000000000000002              0.7442811314814621             -3.7780631987480557
              1.2000000000000008              1.0000000000000000              0.7431941425831533             -3.7787633349434691
              1.3000000000000009              1.0000000000000000              0.7422907200630227             -3.7792669870566833
              1.4000000000000010              1.0000000000000000              0.7415369791846320             -3.7796355817687823
              1.5000000000000011              1.0000000000000000              0.7409054690607031             -3.7799096226675961
              1.6000000000000012              0.9999999999999999              0.7403740227005187             -3.7801162895666538
              1.7000000000000013              0.9999999999999996              0.7399247577080438             -3.7802741401506839
              1.8000000000000014              1.0000000000000000              0.7395432402136388             -3.7803960628919828
              1.9000000000000015              0.9999999999999997              0.7392178006671690             -3.7804911590475165
              2.0000000000000013              1.0000000000000000              0.7389389813428270             -3.7805659595677428
              2.0999999999999992              0.9999999999999998              0.7386990938035667             -3.7806252233269477
              2.1999999999999971              0.9999999999999998              0.7384918661186327             -3.7806724682891453
              2.2999999999999949              1.0000000000000000              0.7383121623307517             -3.7807103300889526
              2.3999999999999928              1.0000000000000000              0.7381557595824044             -3.7807408076289821
              2.4999999999999907              0.9999999999999999              0.7380191710147168             -3.7807654337449703
              2.5999999999999885              0.9999999999999997              0.7378995048932933             -3.7807853955192137
              2.6999999999999864              1.0000000000000000              0.7377943523645573             -3.7808016203084378
              2.7999999999999843              1.0000000000000002              0.7377016978318687             -3.7808148381114530
              2.8999999999999821              1.0000000000000000              0.7376198472117679             -3.7808256273881091
              2.9999999999999800              1.0000000000000002              0.7375473703399429             -3.7808344491470662
              3.0999999999999779              1.0000000000000000              0.7374830545929872             -3.7808416726064635
              3.1999999999999758              1.0000000000000000              0.7374258674181871             -3.7808475947219873
              3.2999999999999736              0.9999999999999999              0.7373749259547585             -3.7808524551959533
              3.3999999999999715              0.9999999999999998              0.7373294723148688             -3.7808564481166318
              3.4999999999999694              1.0000000000000004              0.7372888533943134             -3.7808597310565526
              3.5999999999999672              1.0000000000000000              0.7372525043190841             -3.7808624322347733
              3.6999999999999651              0.9999999999999999              0.7372199348194721             -3.7808646561901118
              3.7999999999999630              1.0000000000000002              0.7371907179689848             -3.7808664882991723
              3.8999999999999608              1.0000000000000000              0.7371644808399509             -3.7808679983913698
              3.9999999999999587              1.0000000000000004              0.7371408967179792             -3.7808692436531732
              4.0999999999999570              1.0000000000000000              0.7371196785887605             -3.7808702709695892
              4.1999999999999549              1.0000000000000004              0.7371005736671434             -3.7808711188176405
              4.2999999999999527              0.9999999999999999              0.7370833587831775             -3.7808718188016197
              4.3999999999999506              0.9999999999999998              0.7370678364754280             -3.7808723969007243
              4.4999999999999485              1.0000000000000004              0.7370538316702263             -3.7808728744849485
              4.5999999999999464              1.0000000000000000              0.7370411888482102             -3.7808732691437119
              4.6999999999999442              1.0000000000000002              0.7370297696176742             -3.7808735953627925
              4.7999999999999421              1.0000000000000000              0.7370194506288428             -3.7808738650779814
              4.8999999999999400              1.0000000000000004              0.7370101217749651             -3.7808740881285270
              4.9999999999999378              0.9999999999999997              0.7370016846356101             -3.7808742726288265
              5.0999999999999357              1.0000000000000000              0.7369940511252748             -3.7808744252734150
              5.1999999999999336              1.0000000000000000              0.7369871423166565             -3.7808745515873881
              5.2999999999999314              0.9999999999999998              0.7369808874130734             -3.7808746561322248
              5.3999999999999293              0.9999999999999998              0.7369752228486796             -3.7808747426750218
              5.4999999999999272              0.9999999999999998              0.7369700914985577             -3.7808748143277340
              5.5999999999999250              0.9999999999999998              0.7369654419836028             -3.7808748736618214
              5.6999999999999229              0.9999999999999998              0.7369612280574260             -3.7808749228026630
              5.7999999999999208              0.9999999999999999              0.7369574080644696             -3.7808749635073653
              5.8999999999999186              0.9999999999999998              0.7369539444601021             -3.7808749972289135
              5.9999999999999165              0.9999999999999999              0.7369508033848324             -3.7808750251690664
              6.0999999999999144              0.9999999999999999              0.7369479542858863             -3.7808750483219895
              6.1999999999999122              0.9999999999999999              0.7369453695803461             -3.7808750675102862
              6.2999999999999101              1.0000000000000000              0.7369430243548456             -3.7808750834147289
              6.3999999999999080              0.9999999999999998              0.7369408960974893             -3.7808750965988041
              6.4999999999999059              1.0000000000000002              0.7369389644582329             -3.7808751075290132
              6.5099999999999056              1.0000000000000002              0.7369387813839994             -3.7808751085135572
 
 Summary of Imaginary time propagation
 -------------------------------------
ndim    =               16
dt      =       0.01000000
nstep   =              651
E_conv  =       0.00000000
Ei      =      -3.78087511
 
