 
 Imaginary Time Propagation
 --------------------------
 
               Imag. time (a.u.)               < psi_i | psi_i >               < psi_i | psi_0 >                Energy (hartree)
              0.0000000000000000              1.0000000000000000              1.0000000000000000             -1.8318959816951315
              0.0100000000000000              0.9999999999999999              0.9997970779720147             -1.9146191413766336
              0.0200000000000000              1.0000000000000004              0.9993833994771580             -1.9615908005618297
              0.0300000000000000              1.0000000000000011              0.9988789102653636             -1.9940120398037375
              0.0400000000000000              0.9999999999999999              0.9983263649606434             -2.0185675361802504
              0.0500000000000000              0.9999999999999993              0.9977461403197525             -2.0381749476160262
              0.0600000000000000              1.0000000000000002              0.9971497076566233             -2.0543757481834160
              0.0700000000000000              0.9999999999999997              0.9965441985716643             -2.0680877047389874
              0.0800000000000001              1.0000000000000004              0.9959343346596893             -2.0799032313713735
              0.0900000000000001              1.0000000000000000              0.9953233760306690             -2.0902276368780193
              0.1000000000000001              1.0000000000000004              0.9947136396258609             -2.0993506649099793
              0.1100000000000001              0.9999999999999998              0.9941068051224040             -2.1074866806781438
              0.1200000000000001              1.0000000000000002              0.9935041062639314             -2.1147987217723303
              0.1300000000000001              1.0000000000000009              0.9929064560562031             -2.1214136362721132
              0.1400000000000001              1.0000000000000000              0.9923145316943336             -2.1274320107182199
              0.1500000000000001              1.0000000000000004              0.9917288338923077             -2.1329349073921424
              0.1600000000000001              1.0000000000000000              0.9911497293534928             -2.1379885701987456
              0.1700000000000001              0.9999999999999994              0.9905774818032526             -2.1426477938854536
              0.1800000000000001              0.9999999999999998              0.9900122750637004             -2.1469583884561612
              0.1900000000000001              0.9999999999999996              0.9894542304707159             -2.1509590158416274
              0.2000000000000001              1.0000000000000000              0.9889034201923508             -2.1546825815375170
              0.2100000000000002              1.0000000000000000              0.9883598775288803             -2.1581573046533973
              0.2200000000000002              1.0000000000000000              0.9878236049576423             -2.1614075515837410
              0.2300000000000002              0.9999999999999998              0.9872945804710458             -2.1644544932591043
              0.2400000000000002              0.9999999999999997              0.9867727626079006             -2.1673166289001027
              0.2500000000000002              0.9999999999999994              0.9862580944740911             -2.1700102074834953
              0.2600000000000002              0.9999999999999996              0.9857505069742700             -2.1725495699359758
              0.2700000000000002              1.0000000000000002              0.9852499214225088             -2.1749474292493116
              0.2800000000000002              0.9999999999999992              0.9847562516603477             -2.1772151015137529
              0.2900000000000002              1.0000000000000000              0.9842694057814899             -2.1793626978018548
              0.3000000000000002              1.0000000000000009              0.9837892875403913             -2.1813992845689931
              0.3100000000000002              0.9999999999999999              0.9833157975054232             -2.1833330185435020
              0.3200000000000002              0.9999999999999998              0.9828488340045635             -2.1851712608000127
              0.3300000000000002              0.9999999999999996              0.9823882939017775             -2.1869206737341322
              0.3400000000000002              1.0000000000000000              0.9819340732346761             -2.1885873039060426
              0.3500000000000003              0.9999999999999999              0.9814860677380414             -2.1901766531380868
              0.3600000000000003              1.0000000000000000              0.9810441732731729             -2.1916937397961207
              0.3700000000000003              0.9999999999999998              0.9806082861792547             -2.1931431518253408
              0.3800000000000003              0.9999999999999997              0.9801783035599867             -2.1945290928269485
              0.3900000000000003              1.0000000000000000              0.9797541235163620             -2.1958554222344824
              0.4000000000000003              0.9999999999999996              0.9793356453345445             -2.1971256904661862
              0.4100000000000003              1.0000000000000002              0.9789227696362501             -2.1983431697823264
              0.4200000000000003              1.0000000000000002              0.9785153984977673             -2.1995108814562272
              0.4300000000000003              1.0000000000000004              0.9781134355427430             -2.2006316197702409
              0.4400000000000003              0.9999999999999996              0.9777167860129838             -2.2017079732671014
              0.4500000000000003              0.9999999999999993              0.9773253568208521             -2.2027423436212601
              0.4600000000000004              0.9999999999999997              0.9769390565862397             -2.2037369624394905
              0.4700000000000004              0.9999999999999998              0.9765577956606409             -2.2046939062546311
              0.4800000000000004              1.0000000000000004              0.9761814861404390             -2.2056151099381935
              0.4900000000000004              0.9999999999999990              0.9758100418711942             -2.2065023787252778
              0.5000000000000003              0.9999999999999998              0.9754433784444458             -2.2073573990187167
              0.5100000000000003              1.0000000000000002              0.9750814131882888             -2.2081817481162580
              0.5200000000000004              1.0000000000000004              0.9747240651528343             -2.2089769029855209
              0.5300000000000004              1.0000000000000002              0.9743712550914455             -2.2097442481950145
              0.5400000000000004              0.9999999999999997              0.9740229054385368             -2.2104850830954654
              0.5500000000000004              0.9999999999999998              0.9736789402845992             -2.2112006283337693
              0.5600000000000004              1.0000000000000002              0.9733392853490035             -2.2118920317716695
              0.5700000000000004              1.0000000000000000              0.9730038679510653             -2.2125603738722939
              0.5800000000000004              1.0000000000000000              0.9726726169797693             -2.2132066726101245
              0.5900000000000004              1.0000000000000000              0.9723454628624985             -2.2138318879534706
              0.6000000000000004              1.0000000000000000              0.9720223375330527             -2.2144369259625747
              0.6100000000000004              0.9999999999999999              0.9717031743992106             -2.2150226425417112
              0.6200000000000004              1.0000000000000004              0.9713879083100356             -2.2155898468792090
              0.6300000000000004              0.9999999999999996              0.9710764755230942             -2.2161393046055045
              0.6400000000000005              0.9999999999999999              0.9707688136717505             -2.2166717406961700
              0.6500000000000005              1.0000000000000000              0.9704648617326394             -2.2171878421437130
              0.6600000000000005              1.0000000000000002              0.9701645599934337             -2.2176882604196893
              0.6700000000000005              1.0000000000000002              0.9698678500209855             -2.2181736137461172
              0.6800000000000005              0.9999999999999996              0.9695746746299048             -2.2186444891934389
              0.6900000000000005              1.0000000000000002              0.9692849778516476             -2.2191014446203798
              0.7000000000000005              0.9999999999999999              0.9689987049041358             -2.2195450104695507
              0.7100000000000005              0.9999999999999998              0.9687158021619662             -2.2199756914312592
              0.7200000000000005              0.9999999999999999              0.9684362171272229             -2.2203939679867690
              0.7300000000000005              0.9999999999999994              0.9681598984009196             -2.2208002978411461
              0.7400000000000005              1.0000000000000000              0.9678867956550840             -2.2211951172548798
              0.7500000000000006              0.9999999999999997              0.9676168596054934             -2.2215788422825842
              0.7600000000000006              0.9999999999999996              0.9673500419850738             -2.2219518699262730
              0.7700000000000006              1.0000000000000002              0.9670862955179518             -2.2223145792101544
              0.7800000000000006              1.0000000000000000              0.9668255738941708             -2.2226673321829975
              0.7900000000000006              1.0000000000000004              0.9665678317450599             -2.2230104748538770
              0.8000000000000006              0.9999999999999991              0.9663130246192527             -2.2233443380663820
              0.8100000000000006              0.9999999999999998              0.9660611089593487             -2.2236692383159768
              0.8200000000000006              0.9999999999999992              0.9658120420792025             -2.2239854785148099
              0.8300000000000006              1.0000000000000004              0.9655657821418414             -2.2242933487079481
              0.8400000000000006              0.9999999999999998              0.9653222881379850             -2.2245931267445518
              0.8500000000000006              1.0000000000000002              0.9650815198651751             -2.2248850789073105
              0.8600000000000007              1.0000000000000004              0.9648434379074786             -2.2251694605031602
              0.8700000000000007              1.0000000000000004              0.9646080036157691             -2.2254465164180668
              0.8800000000000007              0.9999999999999997              0.9643751790885686             -2.2257164816383321
              0.8900000000000007              0.9999999999999998              0.9641449271534298             -2.2259795817408947
              0.9000000000000007              1.0000000000000004              0.9639172113488541             -2.2262360333546471
              0.9100000000000007              0.9999999999999997              0.9636919959067219             -2.2264860445948260
              0.9200000000000007              1.0000000000000004              0.9634692457352324             -2.2267298154723116
              0.9300000000000007              0.9999999999999996              0.9632489264023235             -2.2269675382794425
              0.9400000000000007              0.9999999999999999              0.9630310041195824             -2.2271993979540179
              0.9500000000000007              0.9999999999999994              0.9628154457266000             -2.2274255724228142
              0.9600000000000007              1.0000000000000009              0.9626022186757897             -2.2276462329260336
              0.9700000000000008              1.0000000000000002              0.9623912910176321             -2.2278615443238698
              0.9800000000000008              0.9999999999999998              0.9621826313863496             -2.2280716653863504
              0.9900000000000008              1.0000000000000000              0.9619762089859847             -2.2282767490675148
              1.0000000000000007              1.0000000000000000              0.9617719935768818             -2.2284769427649196
              1.0099999999999996              0.9999999999999996              0.9615699554625499             -2.2286723885653372
              1.0199999999999985              0.9999999999999998              0.9613700654769031             -2.2288632234775969
              1.0299999999999974              0.9999999999999999              0.9611722949718627             -2.2290495796532159
              1.0399999999999963              0.9999999999999999              0.9609766158053088             -2.2292315845956931
              1.0499999999999952              0.9999999999999998              0.9607830003293749             -2.2294093613590631
              1.0599999999999941              0.9999999999999998              0.9605914213790724             -2.2295830287363705
              1.0699999999999930              1.0000000000000004              0.9604018522612312             -2.2297527014386569
              1.0799999999999919              1.0000000000000009              0.9602142667437552             -2.2299184902650309
              1.0899999999999908              0.9999999999999998              0.9600286390451743             -2.2300805022643129
              1.0999999999999897              1.0000000000000002              0.9598449438244893             -2.2302388408887586
              1.1099999999999886              0.9999999999999998              0.9596631561712959             -2.2303936061402947
              1.1199999999999875              1.0000000000000004              0.9594832515961854             -2.2305448947097002
              1.1299999999999863              0.9999999999999997              0.9593052060214042             -2.2306928001091313
              1.1399999999999852              1.0000000000000004              0.9591289957717765             -2.2308374127983441
              1.1499999999999841              1.0000000000000004              0.9589545975658669             -2.2309788203049981
              1.1599999999999830              0.9999999999999993              0.9587819885073905             -2.2311171073392941
              1.1699999999999819              0.9999999999999998              0.9586111460768526             -2.2312523559033588
              1.1799999999999808              0.9999999999999998              0.9584420481234132             -2.2313846453955382
              1.1899999999999797              1.0000000000000002              0.9582746728569722             -2.2315140527099562
              1.1999999999999786              1.0000000000000000              0.9581089988404639             -2.2316406523315861
              1.2099999999999775              1.0000000000000002              0.9579450049823612             -2.2317645164270137
              1.2199999999999764              0.9999999999999997              0.9577826705293714             -2.2318857149311686
              1.2299999999999753              1.0000000000000004              0.9576219750593340             -2.2320043156302174
              1.2399999999999742              1.0000000000000002              0.9574628984742970             -2.2321203842408126
              1.2499999999999731              0.9999999999999997              0.9573054209937786             -2.2322339844858599
              1.2599999999999720              0.9999999999999998              0.9571495231482053             -2.2323451781670638
              1.2699999999999709              0.9999999999999999              0.9569951857725165             -2.2324540252342846
              1.2799999999999698              0.9999999999999997              0.9568423899999378             -2.2325605838519702
              1.2899999999999687              0.9999999999999996              0.9566911172559132             -2.2326649104627978
              1.2999999999999676              0.9999999999999998              0.9565413492521906             -2.2327670598485612
              1.3099999999999665              1.0000000000000004              0.9563930679810606             -2.2328670851886177
              1.3199999999999654              0.9999999999999998              0.9562462557097401             -2.2329650381157844
              1.3299999999999643              0.9999999999999999              0.9561008949748966             -2.2330609687700727
              1.3399999999999632              0.9999999999999996              0.9559569685773132             -2.2331549258500898
              1.3499999999999621              0.9999999999999999              0.9558144595766829             -2.2332469566624473
              1.3599999999999610              1.0000000000000002              0.9556733512865347             -2.2333371071691217
              1.3699999999999599              1.0000000000000000              0.9555336272692829             -2.2334254220329242
              1.3799999999999588              0.9999999999999996              0.9553952713314037             -2.2335119446611893
              1.3899999999999577              1.0000000000000000              0.9552582675187236             -2.2335967172476892
              1.3999999999999566              0.9999999999999996              0.9551226001118254             -2.2336797808129338
              1.4099999999999555              1.0000000000000000              0.9549882536215674             -2.2337611752428801
              1.4199999999999544              0.9999999999999994              0.9548552127847075             -2.2338409393261305
              1.4299999999999533              0.9999999999999997              0.9547234625596364             -2.2339191107897203
              1.4399999999999522              1.0000000000000002              0.9545929881222085             -2.2339957263335299
              1.4499999999999511              1.0000000000000002              0.9544637748616740             -2.2340708216633551
              1.4599999999999500              1.0000000000000000              0.9543358083767104             -2.2341444315227563
              1.4699999999999489              1.0000000000000000              0.9542090744715426             -2.2342165897237152
              1.4799999999999478              0.9999999999999996              0.9540835591521560             -2.2342873291761149
              1.4899999999999467              1.0000000000000000              0.9539592486225992             -2.2343566819161440
              1.4999999999999456              0.9999999999999999              0.9538361292813704             -2.2344246791336531
              1.5099999999999445              0.9999999999999993              0.9537141877178904             -2.2344913511984990
              1.5199999999999434              0.9999999999999996              0.9535934107090536             -2.2345567276859395
              1.5299999999999423              0.9999999999999997              0.9534737852158586             -2.2346208374010841
              1.5399999999999412              0.9999999999999999              0.9533552983801183             -2.2346837084024864
              1.5499999999999401              1.0000000000000000              0.9532379375212401             -2.2347453680248943
              1.5599999999999390              1.0000000000000000              0.9531216901330839             -2.2348058429011384
              1.5699999999999379              0.9999999999999996              0.9530065438808849             -2.2348651589833350
              1.5799999999999368              1.0000000000000002              0.9528924865982514             -2.2349233415632446
              1.5899999999999357              1.0000000000000004              0.9527795062842241             -2.2349804152919805
              1.5999999999999346              0.9999999999999998              0.9526675911004026             -2.2350364041990249
              1.6099999999999335              1.0000000000000004              0.9525567293681374             -2.2350913317105583
              1.6199999999999324              0.9999999999999999              0.9524469095657777             -2.2351452206671638
              1.6299999999999313              1.0000000000000000              0.9523381203259864             -2.2351980933409674
              1.6399999999999302              0.9999999999999994              0.9522303504331062             -2.2352499714521268
              1.6499999999999291              0.9999999999999998              0.9521235888205918             -2.2353008761848061
              1.6599999999999280              1.0000000000000000              0.9520178245684841             -2.2353508282026171
              1.6699999999999269              1.0000000000000004              0.9519130469009520             -2.2353998476634986
              1.6799999999999258              1.0000000000000002              0.9518092451838784             -2.2354479542341594
              1.6899999999999247              1.0000000000000004              0.9517064089225008             -2.2354951671039842
              1.6999999999999236              0.9999999999999997              0.9516045277590984             -2.2355415049985163
              1.7099999999999225              0.9999999999999998              0.9515035914707324             -2.2355869861925042
              1.7199999999999214              0.9999999999999997              0.9514035899670283             -2.2356316285224742
              1.7299999999999203              1.0000000000000002              0.9513045132880111             -2.2356754493989572
              1.7399999999999192              0.9999999999999998              0.9512063516019751             -2.2357184658182687
              1.7499999999999181              1.0000000000000000              0.9511090952034117             -2.2357606943739592
              1.7599999999999170              1.0000000000000009              0.9510127345109637             -2.2358021512678254
              1.7699999999999159              1.0000000000000000              0.9509172600654344             -2.2358428523206637
              1.7799999999999148              1.0000000000000002              0.9508226625278338             -2.2358828129825965
              1.7899999999999137              1.0000000000000002              0.9507289326774554             -2.2359220483431397
              1.7999999999999126              1.0000000000000002              0.9506360614100068             -2.2359605731409138
              1.8099999999999115              1.0000000000000002              0.9505440397357664             -2.2359984017730574
              1.8199999999999104              0.9999999999999997              0.9504528587777796             -2.2360355483043595
              1.8299999999999093              1.0000000000000000              0.9503625097700954             -2.2360720264761262
              1.8399999999999082              0.9999999999999999              0.9502729840560296             -2.2361078497147222
              1.8499999999999071              1.0000000000000000              0.9501842730864697             -2.2361430311398927
              1.8599999999999060              1.0000000000000000              0.9500963684182107             -2.2361775835728261
