 
 Imaginary Time Propagation
 --------------------------
 
               Imag. time (a.u.)               < psi_i | psi_i >               < psi_i | psi_0 >                Energy (hartree)
                                
              0.0000000000000000              0.9999999999999999              0.9999999999999999             -1.8042911783167361
              0.1000000000000018              0.9999999999999997              0.9944931100203624             -2.0983299274282134
              0.1999999999999943              1.0000000000000002              0.9886097563182890             -2.1542275934110569
              0.2999999999999833              1.0000000000000004              0.9834515722215369             -2.1811349302946983
              0.3999999999999723              0.9999999999999999              0.9789673445852065             -2.1969530165249025
              0.4999999999999613              1.0000000000000002              0.9750522935132253             -2.2072367448091965
              0.5999999999999502              1.0000000000000002              0.9716135258071920             -2.2143488179965480
              0.6999999999999392              1.0000000000000002              0.9685756813618220             -2.2194786326955396
              0.7999999999999282              1.0000000000000000              0.9658783523953525             -2.2232931585839615
              0.8999999999999172              1.0000000000000002              0.9634728268829562             -2.2261958601967602
              0.9999999999999062              0.9999999999999999              0.9613194004337553             -2.2284449583154315
              1.0999999999998953              1.0000000000000000              0.9593853352678124             -2.2302130811915042
              1.1999999999998843              1.0000000000000002              0.9576433389909969             -2.2316197077885089
              1.2999999999998733              1.0000000000000002              0.9560704288378521             -2.2327498941434922
              1.3999999999998622              1.0000000000000002              0.9546470759395999             -2.2336656166610975
              1.4999999999998512              0.9999999999999996              0.9533565529015322             -2.2344129236156731
              1.5999999999998402              1.0000000000000000              0.9521844300771649             -2.2350265984848066
              1.6999999999998292              1.0000000000000000              0.9511181817526947             -2.2355332896124995
              1.7999999999998182              1.0000000000000000              0.9501468745365509             -2.2359536634226753
              1.8999999999998072              1.0000000000000007              0.9492609179794452             -2.2363039182124687
              1.9999999999997962              0.9999999999999997              0.9484518628675297             -2.2365968687723488
              2.1000000000000072              0.9999999999999996              0.9477122364586614             -2.2368427366066941
              2.2000000000002182              0.9999999999999999              0.9470354066626985             -2.2370497342592657
              2.3000000000004293              0.9999999999999999              0.9464154691361161             -2.2372245031303817
              2.4000000000006403              0.9999999999999998              0.9458471526966129             -2.2373724454142803
              2.5000000000008513              1.0000000000000004              0.9453257395207251             -2.2374979784420255
              2.6000000000010624              0.9999999999999998              0.9448469973744580             -2.2376047314369125
              2.7000000000012734              1.0000000000000000              0.9444071217185087             -2.2376956990391599
              2.8000000000014844              0.9999999999999999              0.9440026859786975             -2.2377733620384550
              2.9000000000016954              0.9999999999999999              0.9436305986162127             -2.2378397829956778
              3.0000000000019065              1.0000000000000004              0.9432880658981245             -2.2378966824691910
              3.1000000000021175              1.0000000000000004              0.9429725594759120             -2.2379455001409725
              3.2000000000023285              1.0000000000000002              0.9426817880425880             -2.2379874441012886
              3.3000000000025396              1.0000000000000002              0.9424136724680834             -2.2380235307850356
              3.4000000000027506              0.9999999999999998              0.9421663239154844             -2.2380546174826601
              3.5000000000029616              0.9999999999999996              0.9419380245235294             -2.2380814289194144
              3.6000000000031727              0.9999999999999999              0.9417272103077482             -2.2381045790713339
              3.7000000000033837              1.0000000000000000              0.9415324559872359             -2.2381245891374770
              3.8000000000035947              0.9999999999999997              0.9413524614887944             -2.2381419023965208
              3.9000000000038058              1.0000000000000004              0.9411860399170969             -2.2381568965271059
              4.0000000000040163              0.9999999999999997              0.9410321068101544             -2.2381698938556269
              4.1000000000037833              0.9999999999999999              0.9408896705248855             -2.2381811699039087
              4.2000000000035502              0.9999999999999993              0.9407578236190085             -2.2381909605378869
              4.3000000000033172              0.9999999999999993              0.9406357351135082             -2.2381994679609578
              4.4000000000030841              0.9999999999999999              0.9405226435351700             -2.2382068657504370
              4.5000000000028511              1.0000000000000002              0.9404178506516632             -2.2382133030995286
              4.6000000000026180              1.0000000000000007              0.9403207158227037             -2.2382189083973145
              4.7000000000023849              1.0000000000000000              0.9402306509003173             -2.2382237922562287
              4.8000000000021519              1.0000000000000000              0.9401471156193714             -2.2382280500771321
              4.9000000000019188              0.9999999999999996              0.9400696134265706             -2.2382317642263194
              5.0000000000016858              0.9999999999999999              0.9399976877022127             -2.2382350058864993
              5.1000000000014527              0.9999999999999997              0.9399309183342642             -2.2382378366329267
              5.2000000000012196              1.0000000000000002              0.9398689186089393             -2.2382403097777805
              5.3000000000009866              1.0000000000000000              0.9398113323859607             -2.2382424715182698
              5.4000000000007535              0.9999999999999996              0.9397578315302154             -2.2382443619187624
              5.5000000000005205              0.9999999999999997              0.9397081135745882             -2.2382460157519137
              5.6000000000002874              0.9999999999999999              0.9396618995914785             -2.2382474632198233
              5.7000000000000544              1.0000000000000004              0.9396189322528872             -2.2382487305734484
              5.7999999999998213              0.9999999999999999              0.9395789740610797             -2.2382498406448588
              5.8999999999995882              0.9999999999999999              0.9395418057336949             -2.2382508133053332
              5.9999999999993552              1.0000000000000000              0.9395072247288140             -2.2382516658599743
              6.0999999999991221              1.0000000000000002              0.9394750438969958             -2.2382524133879951
              6.1999999999988891              0.9999999999999994              0.9394450902485647             -2.2382530690364408
              6.2999999999986560              1.0000000000000004              0.9394172038256259             -2.2382536442739953
              6.3999999999984230              1.0000000000000000              0.9393912366692920             -2.2382541491103534
              6.4999999999981899              1.0000000000000004              0.9393670518735681             -2.2382545922862298
              6.5999999999979568              1.0000000000000000              0.9393445227181300             -2.2382549814377577
              6.6999999999977238              0.9999999999999997              0.9393235318730089             -2.2382553232391884
              6.7999999999974907              0.9999999999999997              0.9393039706688393             -2.2382556235265798
              6.8999999999972577              1.0000000000000000              0.9392857384269303             -2.2382558874051690
              6.9999999999970246              0.9999999999999996              0.9392687418439588             -2.2382561193426849
              7.0999999999967915              0.9999999999999997              0.9392528944265665             -2.2382563232504871
              7.1999999999965585              1.0000000000000000              0.9392381159715673             -2.2382565025540835
              7.2999999999963254              1.0000000000000004              0.9392243320878860             -2.2382566602545397
              7.3999999999960924              0.9999999999999998              0.9392114737566701             -2.2382567989819782
              7.4999999999958593              1.0000000000000002              0.9391994769263703             -2.2382569210421672
              7.5999999999956263              0.9999999999999998              0.9391882821398418             -2.2382570284571930
              7.6999999999953932              1.0000000000000004              0.9391778341908120             -2.2382571230008317
              7.7999999999951601              0.9999999999999997              0.9391680818072592             -2.2382572062295290
              7.8999999999949271              0.9999999999999999              0.9391589773594988             -2.2382572795094648
              7.9999999999946940              0.9999999999999999              0.9391504765909352             -2.2382573440399591
